review_id;business_name;category;review_text;review_date;rating;source_url;place_id;address;city
ChZDSUhNMG9nS0VJQ0FnTUNROUsyaVZ3EAE;Bakso Pa'jero;Kuliner;MAKANAN ENAK TAPI PELAYANAN KARYAWAN CUEK BANGET!!!!!!! BELI TGL 2 MARET DI RUANG VIP, ADA MBA MBA PELAYAN SAYA MINTA GARAM MBA MBANYA CUMAN DIEM GA RESPON SAMA SEKALI, 5-10 MENIT KEMUDIAN DATANG MAS MAS BAWA PESENAN SAYA, SAYA MINTA GARAM & MASNYA SUDAH BILANGIYA TAPI SAMPE BAKSO SAYA HABIS +-30 MENIT GARAMNYA GA DIBAWAIN???? WOI!!! APAPAAAN INI COI PELAYANANNYA KALAU GARAMNYA HABIS, KAN BISA KONFIRMASI KE SAYA SEBAGAI PELANGGAN, SAYA NUNGGUIN LHO I!!!!!! GA LAGI BELI DISINI!!!;02/03/2025 18:27;1;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNROUsyaVZ3EAE!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CIHM0ogKEICAgMCQ9K2iVw%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
ChZDSUhNMG9nS0VJQ0FnTURnOTZ1Q1hnEAE;Bakso Pa'jero;Kuliner;Setiap kali aku kesini kuah mercon selalu habis padahal di sini kuah paling enak kuah mercon, kalau kuah biasa disini mah kurang enak agak hambar, pokoknya kalau gak ada kuah mercon mending gak usah;28/02/2025 18:00;2;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURnOTZ1Q1hnEAE!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CIHM0ogKEICAgMDg96uCXg%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
ChZDSUhNMG9nS0VJQ0FnTURnaV9tb0tREAE;Bakso Pa'jero;Kuliner;jujur ga seenak dulu😭 pas disajiin uda dingin semua, mie nya pun uda lodoh bgt RANGE HARGA 15-30K buat rasa baksonya sebenernya masih meaty, tapi kurang fresh dan berbumbu gitu (nanggung rasanya) menurut lidah temenku orang sumatera, mie ayamnya kurang cocok (bukan ayam yg dimasak sampe coklat medok gitu) tapi lebih ke potongan ayam yg cita rasanya gurih asin buat es telernya masih banyak parutan kelapa yg ketinggalan, jadi batuk” 🥺 trus rasanya juga cuma santan manis aja, nothing special huhu 🔍place: parkiran luas, tapi brisik bgt kalo makan disini krn rame, jadi buru” balikkkk, pelayanan juga lumayan lamaaaaa hehe semoga bisa ditingkatkan lagi yaaaa! enjoooyyy;27/02/2025 18:33;3;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURnaV9tb0tREAE!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CIHM0ogKEICAgMDgi_moKQ%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
ChZDSUhNMG9nS0VJQ0FnTURnb3VXeGFREAE;Bakso Pa'jero;Kuliner;BESO LAGI KALO MISAL MENU SUDAH HABIS MOHON DI CORET DENGAN BENAR;23/02/2025 20:42;1;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURnb3VXeGFREAE!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CIHM0ogKEICAgMDgouWxaQ%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
ChdDSUhNMG9nS0VJQ0FnTURnMEtuaWl3RRAB;Bakso Pa'jero;Kuliner;Makanannya enak tapi pelayanan kurang bgttt. Waktu dateng mau parkir gak diarahin, tp pas udah parkir disuruh pindah pdhl banyak karyawan yg liat waktu mau parkir. Gak rame tapi meja gak bersih, masih ada sisa makanan gt. Sangat disayangkan;22/02/2025 09:50;2;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURnMEtuaWl3RRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CIHM0ogKEICAgMDg0KniiwE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
ChdDSUhNMG9nS0VJQ0FnTUNncDRMUWxBRRAB;Bakso Pa'jero;Kuliner;mie ayam bar-bar enak bgt dan porsinya byk,harga masih aman di kantong. tempatnya ramai tapi pelayanan cepat dan tidak menunggu lama. 👍👍;21/02/2025 15:13;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNncDRMUWxBRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CIHM0ogKEICAgMCgp4LQlAE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
ChdDSUhNMG9nS0VJQ0FnTUNnby03XzR3RRAB;Bakso Pa'jero;Kuliner;Tempatnya cozy, ada ayunannya, ramah anak...;20/02/2025 17:28;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNnby03XzR3RRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CIHM0ogKEICAgMCgo-7_4wE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
ChdDSUhNMG9nS0VJQ0FnTUNnX2F1OTdBRRAB;Bakso Pa'jero;Kuliner;Semua oke 👌, cuman ga paham ini musholanya apa plus tempat makan dan ngasonya pegawai? Kalau betul ya sudah. Mungkin saya yang tidak terbiasa.;20/02/2025 14:14;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNnX2F1OTdBRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CIHM0ogKEICAgMCg_au97AE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
ChZDSUhNMG9nS0VJQ0FnTUNndmJXYldnEAE;Bakso Pa'jero;Kuliner;Enak baksonya, aku pesen bakso komplit, suka banget sama bakso uratnya. Tempatnya luas, pelayanan cepat.;20/02/2025 12:52;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNndmJXYldnEAE!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CIHM0ogKEICAgMCgvbWbWg%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
ChdDSUhNMG9nS0VJQ0FnTUNnN3FHU3BBRRAB;Bakso Pa'jero;Kuliner;baksonya enak bgt, kuahnya seger rasanya gurih, bakso komplit isi 4 ukuran sedang dan mengenyangkan, bakso gorengnya enak bgt, es teler duriannya mantep ngga bikin eneg, tempat bersih, tanpa asap rokok, pegawai ramah dan informatif, mie ayamnya jg enakk;17/02/2025 20:10;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNnN3FHU3BBRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CIHM0ogKEICAgMCg7qGSpAE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
ChZDSUhNMG9nS0VJQ0FnTUNndXZyOU9nEAE;Bakso Pa'jero;Kuliner;Rasa bakso nya lumayan berasa daging nya, kuah nya bener2 light, gak ada gurih nya gak berasa rempah atau apa pun, bakso goreng nya kurang enak bumbu spicy nya aneh ada pait2 nya dan rasa tepung aja, tambahan tetelan 8rb tetelannya enak banyak potongan daging, pelayanan nya cepat dan pelayannya ramah, saran aja diimprove lagi rasa kuah nya, dan disini banyak tergiur karena ada kuah mercon nya, tapi malah seringan kosong kuah mercon nya.;16/02/2025 17:26;3;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNndXZyOU9nEAE!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CIHM0ogKEICAgMCguvr9Og%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
ChdDSUhNMG9nS0VJQ0FnTUNnbklUdjVBRRAB;Bakso Pa'jero;Kuliner;Beberapa kali ke sini cobain berbagai macam varian bakso dan enak enak semua. Pelayanannya juga oke, nunggunya gak begitu lama meskipun rame.;15/02/2025 08:03;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNnbklUdjVBRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CIHM0ogKEICAgMCgnITv5AE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
ChdDSUhNMG9nS0VJQ0FnTUNnOU56Mjh3RRAB;Bakso Pa'jero;Kuliner;Harganya kemahalan untuk ukuran kota Jogja;14/02/2025 23:11;1;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNnOU56Mjh3RRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CIHM0ogKEICAgMCg9Nz28wE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
ChZDSUhNMG9nS0VJQ0FnTURBbmRxYUV3EAE;Bakso Pa'jero;Kuliner;Bakso uratnya terasa... Seger kuahnya dan sambalnya pas;11/02/2025 13:45;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURBbmRxYUV3EAE!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CIHM0ogKEICAgMDAndqaEw%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
ChdDSUhNMG9nS0VJQ0FnTURBcFlPSW1nRRAB;Bakso Pa'jero;Kuliner;Agak kecewa Untuk yg kedua kalinya datang kesini karna rasa mie ayamya berbeda dari yg pertama kali saya coba, ukuran mie nya yg skrg cenderung besar dan kyk kurang matang. Beda dari yg dulu yg mie nya lembut dan kuahnya ngaldu bgt;10/02/2025 21:55;1;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURBcFlPSW1nRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CIHM0ogKEICAgMDApYOImgE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
ChZDSUhNMG9nS0VJQ0FnTURBaGVPT0NnEAE;Bakso Pa'jero;Kuliner;Penyajian cepat walau ramai..rasa enak ndaging baksonya dan banyak variannya, tempat makan luas.. rekomended.. 8,5/10;10/02/2025 19:13;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURBaGVPT0NnEAE!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CIHM0ogKEICAgMDAheOOCg%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
ChZDSUhNMG9nS0VJQ0FnTURBdWFlYkJ3EAE;Bakso Pa'jero;Kuliner;Tukang parkir bikin macet jalan, yg pasti ngawur;10/02/2025 16:28;1;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURBdWFlYkJ3EAE!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CIHM0ogKEICAgMDAuaebBw%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
ChZDSUhNMG9nS0VJQ0FnSUR2aUpYdmF3EAE;Bakso Pa'jero;Kuliner;The one and only bakso di Jogja yang super kerasa bngt daging sapinya, maa syaa Allaah 😍 Per-Bakso-an TERBAIK No.1 pokoknyaa ✨️ Suka bngt Semua varian baksonyaaa...enak puolll...sudah balik beli berkali-kali dan gak pernah bosan karena yaa seenak dan sesuka ituuu sama Bakso Pajero 👍🌼;09/02/2025 10:16;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR2aUpYdmF3EAE!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CIHM0ogKEICAgIDviJXvaw%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
ChdDSUhNMG9nS0VJQ0FnTURBc3ZyZTBBRRAB;Bakso Pa'jero;Kuliner;Rekomendasi bakso bakarnya Kl yg kuah biasa aja;08/02/2025 07:20;4;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURBc3ZyZTBBRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CIHM0ogKEICAgMDAsvre0AE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
ChdDSUhNMG9nS0VJQ0FnTURBMU91Tmd3RRAB;Bakso Pa'jero;Kuliner;Baksonya enak, suasanya juga oke, pelayanan oke.;07/02/2025 14:23;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURBMU91Tmd3RRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CIHM0ogKEICAgMDA1OuNgwE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
ChZDSUhNMG9nS0VJQ0FnTURBbE5TRWRnEAE;Bakso Pa'jero;Kuliner;Banyak pilihan bakso dan rasanya enak, ada juga desert;07/02/2025 12:23;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURBbE5TRWRnEAE!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CIHM0ogKEICAgMDAlNSEdg%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
ChdDSUhNMG9nS0VJQ0FnTUNBbTVTYmxnRRAB;Bakso Pa'jero;Kuliner;Enakkk bgt disini Pertama kali coba enak bgt! Sering lewat sini tp cuma lewat” aja karna rame terus & emang se worth it ituu siii Harus cobain tetelan & kuah pedes nyaa Enakk bgt kaldunya, pedesnya nampoll yg full rasaa gituu jdi nya tiap suapan enakkk Bakso gorengnya juga enak bgt Next wajib keseini;04/02/2025 20:32;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNBbTVTYmxnRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CIHM0ogKEICAgMCAm5SblgE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
ChdDSUhNMG9nS0VJQ0FnTUNBNjRDU2tBRRAB;Bakso Pa'jero;Kuliner;1. parkir luas 2. pas masuk sudah ada greeting dari staff dan langsung dikasih menu yg mau dipesan (cari tmpt makan sendiri ya) 3. ketika sudah pesan langsung payment di kasir (posisi kasir ada di tmpt masuk) 4. pesanan dateng ngga smpe 10 mnt kaya nya 5. semua staff ramah tp agak hati² yaa jaga pandangan karna kebanyakan staff nya cowok 6. ada musholla dan toilet 7. kalo misal ada makanan kita yg ngga habis mungkin bisa di bungkus, aku kemarin beli bakso tusuk sama bakso goreng ga habis bisa di bungkus 8. minta extra kuah, free 9. oiya untuk waiters nyaa gercep banget, kalo ada meja yg udh selesai dipake langsung di clear up dan di lap 10. review makanan nyaa : aku pesan bakso tenis, bakso tusuk dan extra kuah. rasa dan tekstur dari bakso aku suka bgt dan kuah nya juga kaldu nya waw 😭 cocok parah 🙌 biasanya klo aku beli bakso kuah yg udh dingin pasti rasanya beda, sedangkan ini masih enak cuyyy ngaldu parah 😭 (alay det dah wkwkw) *untuk foto mungkin nyusul cz lupa aku nge foto atau engga 🙏🥲;04/02/2025 19:05;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNBNjRDU2tBRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CIHM0ogKEICAgMCA64CSkAE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
ChdDSUhNMG9nS0VJQ0FnTUNBNmFtVjFBRRAB;Bakso Pa'jero;Kuliner;Reasonable price, pelayanan cepat, suasananya cenderung panas. Ada ruang ber AC tapi kecil.;02/02/2025 12:16;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNBNmFtVjFBRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CIHM0ogKEICAgMCA6amV1AE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
ChZDSUhNMG9nS0VJQ0FnTUNBOGNHMUtBEAE;Bakso Pa'jero;Kuliner;Untuk makanan lumayan enak, untuk pelayanan cukup baik, untuk suasana masih terasa vibe kampusnya.;02/02/2025 04:58;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNBOGNHMUtBEAE!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CIHM0ogKEICAgMCA8cG1KA%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
ChZDSUhNMG9nS0VJQ0FnTUNBd2VhUVlREAE;Bakso Pa'jero;Kuliner;Tidak Ada istimewanya Sama sekali, biasa saja, Harganya saja yg Mahal. Jauh lebih enak zona bakso, no debat dah, cukup sekali Coba saja biar gak penasaran, tapi ya Mahal ini. Gak tahu juga kenapa kok bisa rame, aneh emang.;01/02/2025 18:59;3;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNBd2VhUVlREAE!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CIHM0ogKEICAgMCAweaQYQ%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
ChdDSUhNMG9nS0VJQ0FnTUNBNHBlbnNBRRAB;Bakso Pa'jero;Kuliner;Pilihan bakso lengkap,tempat luas,rasa enakkk,JOS pokoknyaaa🤩🤩🤩;30/01/2025 19:33;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNBNHBlbnNBRRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CIHM0ogKEICAgMCA4pensAE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
ChdDSUhNMG9nS0VJQ0FnTUNBLU83WHp3RRAB;Bakso Pa'jero;Kuliner;Kuliner bakso yang terkenal dan sudah bercabang. Sering lewat tempatnya namun baru kesampaian nyobain pada 2025. Saya coba bakso komplit nya yang jadi salah satu best seller disini dan ternyata di luar dugaan saya, baksonya terdapat sensasi berbeda tiap pentolnya dan empuk sekali. Belum lagi ditambah pangsit keripiknya yang menambah enaknya makan bakso. Tempatnya luas namun selalu ramai pastinya, pengunjung membayar dahulu ketika sudah memesan dan bisa melihat proses kerja dari dapur warung bakso ini. Salah satu brand bakso yang patut dicoba.;29/01/2025 20:46;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNBLU83WHp3RRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CIHM0ogKEICAgMCA-O7XzwE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
ChdDSUhNMG9nS0VJQ0FnTUNBaU9Pb3V3RRAB;Bakso Pa'jero;Kuliner;Salah satu tempat makan bakso favorit kalau ke Jogja, selalu ajak keluarga besar makan di sini. Selalu ramai saat Minggu atau long weekend Overall pelayanannya semakin membaik darinwaktu ke waktu, evaluasinya berjalan dengan baik, sebelumnya sering kali sangat lama saat antrian sedang chaos, namun saat ini sudah mulai membaik Punya cabang lain yg menyebar di Utara dan Selatan kota, namun ininyy terdekat dengan pusat kota. Untuk menu, no comment, with it untuk rasa dan harga. Menu favorit Bakso bakar (manis dan pedas) Bakso urat tetelan Noted - datang - cari meja - tulis pesanan - bayar dikasir;29/01/2025 12:27;4;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNBaU9Pb3V3RRAB!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CIHM0ogKEICAgMCAiOOouwE%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
ChZDSUhNMG9nS0VJQ0FnSURfeDl1NlV3EAE;Bakso Pa'jero;Kuliner;Rasa bakso uratnya biasa saja juga ada mushola dan toilet yang jelek;28/01/2025 01:29;3;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURfeDl1NlV3EAE!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CIHM0ogKEICAgID_x9u6Uw%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
ChZDSUhNMG9nS0VJQ0FnSURfMjctQ1FREAE;Bakso Pa'jero;Kuliner;untuk rasa baksonya oke, but pelayanan kurang banget. makanan diantar sebelum minuman, nyantap makan sampe abis pun nunggu masih nunggu hampir 10 menit baru minuman dateng padahal pesan esteh, air es dan es buah. protes 2 kali baru dtg minumannya. stok makanan juga kebanyakan habis atau kosong.;27/01/2025 18:23;3;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURfMjctQ1FREAE!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CIHM0ogKEICAgID_27-CQQ%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
ChZDSUhNMG9nS0VJQ0FnSURfczhHWFB3EAE;Bakso Pa'jero;Kuliner;Klau akhir pekan atau liburan, pengunjung ramai. Kadang pesanan yang diinginkan sudah TDK tersedia atau habis.;27/01/2025 07:27;5;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURfczhHWFB3EAE!2m1!1s0x0:0x99b3fffaf87195b0!3m1!1s2@1:CIHM0ogKEICAgID_s8GXPw%7C%7C?hl=en;ChIJifWlyWhZei4RsJVx-Pr_s5k;Jl. Colombo, Karang Malang, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia;Sleman Regency
